https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT
1560211200,2019-06-11 00:00:00,EOS/USDT,6.433,6.465,6.143,6.31,121027.47,19281.17
1560124800,2019-06-10 00:00:00,EOS/USDT,6.143,6.495,6.061,6.433,263405.86,41489.49
1560038400,2019-06-09 00:00:00,EOS/USDT,6.353,6.458,5.96,6.143,110818.61,17872.95
1559952000,2019-06-08 00:00:00,EOS/USDT,6.62,6.673,6.2,6.353,91200.87,14291.8
1559865600,2019-06-07 00:00:00,EOS/USDT,6.38,6.778,6.278,6.62,262612.78,40280.16
1559779200,2019-06-06 00:00:00,EOS/USDT,6.396,6.435,5.94,6.38,172295.64,27877.48
1559692800,2019-06-05 00:00:00,EOS/USDT,6.275,6.502,6.161,6.396,333014.31,52336.08
1559606400,2019-06-04 00:00:00,EOS/USDT,6.699,6.919,6.05,6.275,657381.13,101422.05
1559520000,2019-06-03 00:00:00,EOS/USDT,7.745,7.745,6.6,6.699,1281080.65,178454.0
1559433600,2019-06-02 00:00:00,EOS/USDT,7.758,8.031,7.488,7.745,433747.41,55594.96
1559347200,2019-06-01 00:00:00,EOS/USDT,8.558,8.641,7.458,7.758,689240.2,84631.54
1559260800,2019-05-31 00:00:00,EOS/USDT,7.28,8.7,7.209,8.558,710007.16,92145.65
1559174400,2019-05-30 00:00:00,EOS/USDT,7.843,8.492,6.9,7.28,907324.51,117815.13
1559088000,2019-05-29 00:00:00,EOS/USDT,8.1,8.243,7.47,7.843,228189.86,28534.18
1559001600,2019-05-28 00:00:00,EOS/USDT,7.943,8.2,7.63,8.1,333466.03,41993.29
1558915200,2019-05-27 00:00:00,EOS/USDT,6.845,8.2,6.816,7.943,524769.58,70190.47
1558828800,2019-05-26 00:00:00,EOS/USDT,6.386,6.944,6.214,6.845,142942.69,21477.35
1558742400,2019-05-25 00:00:00,EOS/USDT,6.435,6.521,6.275,6.386,77471.7,12070.23
1558656000,2019-05-24 00:00:00,EOS/USDT,6.028,6.573,5.978,6.435,75739.26,11994.11
1558569600,2019-05-23 00:00:00,EOS/USDT,5.929,6.082,5.715,6.028,33408.7,5698.64
1558483200,2019-05-22 00:00:00,EOS/USDT,6.271,6.339,5.8,5.929,83185.53,13546.25
1558396800,2019-05-21 00:00:00,EOS/USDT,6.232,6.35,6.102,6.271,19967.8,3185.05
1558310400,2019-05-20 00:00:00,EOS/USDT,6.529,6.529,5.961,6.232,67256.47,10914.18
1558224000,2019-05-19 00:00:00,EOS/USDT,5.882,6.55,5.882,6.529,179609.38,28773.01
1558137600,2019-05-18 00:00:00,EOS/USDT,6.044,6.082,5.828,5.882,28237.13,4741.3
1558051200,2019-05-17 00:00:00,EOS/USDT,6.429,6.6,5.725,6.044,145122.9,24251.57
1557964800,2019-05-16 00:00:00,EOS/USDT,6.46,6.89,6.231,6.429,713862.98,109744.05
1557878400,2019-05-15 00:00:00,EOS/USDT,6.082,6.54,5.965,6.46,522896.77,83903.81
1557792000,2019-05-14 00:00:00,EOS/USDT,5.52,6.2,5.52,6.082,450138.65,76555.3
1557705600,2019-05-13 00:00:00,EOS/USDT,5.33,5.77,5.325,5.52,401109.62,72087.43
1557619200,2019-05-12 00:00:00,EOS/USDT,5.592,5.77,5.205,5.33,167855.49,31154.31
1557532800,2019-05-11 00:00:00,EOS/USDT,4.8,5.796,4.8,5.592,229733.78,42844.48
1557446400,2019-05-10 00:00:00,EOS/USDT,4.858,4.922,4.583,4.8,36585.82,7678.09
1557360000,2019-05-09 00:00:00,EOS/USDT,4.918,5.004,4.786,4.858,28207.75,5770.24
1557273600,2019-05-08 00:00:00,EOS/USDT,4.842,4.937,4.762,4.918,27780.43,5710.26
1557187200,2019-05-07 00:00:00,EOS/USDT,4.909,5.041,4.806,4.842,50627.07,10260.6
1557100800,2019-05-06 00:00:00,EOS/USDT,4.872,4.979,4.645,4.909,84518.55,17705.79
1557014400,2019-05-05 00:00:00,EOS/USDT,4.936,4.998,4.838,4.872,24117.17,4896.08
1556928000,2019-05-04 00:00:00,EOS/USDT,5.087,5.2,4.782,4.936,89254.81,17987.67
1556841600,2019-05-03 00:00:00,EOS/USDT,4.783,5.167,4.758,5.087,275423.84,54546.48
1556755200,2019-05-02 00:00:00,EOS/USDT,4.761,4.826,4.644,4.783,31007.7,6563.77
1556668800,2019-05-01 00:00:00,EOS/USDT,4.811,4.827,4.676,4.761,24623.27,5193.37
1556582400,2019-04-30 00:00:00,EOS/USDT,4.498,4.811,4.498,4.811,92806.34,19933.18
1556496000,2019-04-29 00:00:00,EOS/USDT,4.74,4.752,4.458,4.498,72017.94,15745.06
1556409600,2019-04-28 00:00:00,EOS/USDT,4.742,4.781,4.635,4.74,180263.64,38209.01
1556323200,2019-04-27 00:00:00,EOS/USDT,4.799,4.83,4.71,4.742,10541.78,2204.24
1556236800,2019-04-26 00:00:00,EOS/USDT,4.604,4.95,4.537,4.799,83302.03,17502.68
1556150400,2019-04-25 00:00:00,EOS/USDT,4.734,4.828,4.55,4.604,155095.64,32854.82
1556064000,2019-04-24 00:00:00,EOS/USDT,5.13,5.141,4.559,4.734,207691.5,42845.43
1555977600,2019-04-23 00:00:00,EOS/USDT,5.195,5.364,5.093,5.13,389658.94,74052.27
1555891200,2019-04-22 00:00:00,EOS/USDT,5.201,5.271,5.103,5.195,69308.13,13279.6
1555804800,2019-04-21 00:00:00,EOS/USDT,5.432,5.44,4.946,5.201,137669.99,26553.73
1555718400,2019-04-20 00:00:00,EOS/USDT,5.453,5.493,5.354,5.432,92840.91,17143.81
1555632000,2019-04-19 00:00:00,EOS/USDT,5.479,5.479,5.355,5.453,74802.87,13818.18
1555545600,2019-04-18 00:00:00,EOS/USDT,5.417,5.564,5.4,5.479,72948.08,13281.21
1555459200,2019-04-17 00:00:00,EOS/USDT,5.521,5.558,5.344,5.417,30368.82,5613.99
1555372800,2019-04-16 00:00:00,EOS/USDT,5.351,5.521,5.295,5.521,56159.54,10424.89
1555286400,2019-04-15 00:00:00,EOS/USDT,5.548,5.602,5.225,5.351,65537.5,12195.36
1555200000,2019-04-14 00:00:00,EOS/USDT,5.265,5.555,5.24,5.548,46266.4,8546.65
1555113600,2019-04-13 00:00:00,EOS/USDT,5.393,5.398,5.198,5.265,26808.53,5101.69
1555027200,2019-04-12 00:00:00,EOS/USDT,5.259,5.441,5.051,5.393,71470.76,13520.52
1554940800,2019-04-11 00:00:00,EOS/USDT,5.849,5.849,5.066,5.259,266002.51,49403.65
1554854400,2019-04-10 00:00:00,EOS/USDT,5.5,5.963,5.5,5.849,431606.86,73992.98
1554768000,2019-04-09 00:00:00,EOS/USDT,5.51,5.619,5.29,5.5,56194.37,10258.67
1554681600,2019-04-08 00:00:00,EOS/USDT,5.42,5.65,5.201,5.51,254794.53,47019.86
1554595200,2019-04-07 00:00:00,EOS/USDT,5.331,5.495,5.256,5.42,201775.43,37419.23
1554508800,2019-04-06 00:00:00,EOS/USDT,5.29,5.672,5.07,5.331,267235.51,49920.9
1554422400,2019-04-05 00:00:00,EOS/USDT,5.087,5.341,5.084,5.29,191737.97,36548.46
1554336000,2019-04-04 00:00:00,EOS/USDT,5.148,5.33,4.845,5.087,406993.44,80083.28
1554249600,2019-04-03 00:00:00,EOS/USDT,5.044,5.915,4.766,5.148,927594.68,174540.55
1554163200,2019-04-02 00:00:00,EOS/USDT,4.221,5.092,4.16,5.044,445692.67,97110.27
1554076800,2019-04-01 00:00:00,EOS/USDT,4.212,4.266,4.151,4.221,41717.37,9915.29
1553990400,2019-03-31 00:00:00,EOS/USDT,4.143,4.248,4.086,4.212,64605.1,15548.36
1553904000,2019-03-30 00:00:00,EOS/USDT,4.284,4.322,4.0,4.143,135176.02,32444.68
1553817600,2019-03-29 00:00:00,EOS/USDT,4.276,4.4,4.213,4.284,233707.58,54274.67
1553731200,2019-03-28 00:00:00,EOS/USDT,4.26,4.33,4.179,4.276,180296.95,42481.08
1553644800,2019-03-27 00:00:00,EOS/USDT,3.759,4.334,3.718,4.26,312377.16,77125.26
1553558400,2019-03-26 00:00:00,EOS/USDT,3.675,3.759,3.6,3.759,27015.26,7374.66
1553472000,2019-03-25 00:00:00,EOS/USDT,3.636,3.68,3.583,3.675,51265.49,14131.69
1553385600,2019-03-24 00:00:00,EOS/USDT,3.663,3.663,3.598,3.636,66201.05,18269.77
1553299200,2019-03-23 00:00:00,EOS/USDT,3.61,3.703,3.593,3.663,37389.03,10231.43
1553212800,2019-03-22 00:00:00,EOS/USDT,3.605,3.645,3.57,3.61,28787.49,7976.38
1553126400,2019-03-21 00:00:00,EOS/USDT,3.707,3.721,3.511,3.605,65612.15,18229.27
1553040000,2019-03-20 00:00:00,EOS/USDT,3.708,3.739,3.537,3.707,122760.82,33610.74
1552953600,2019-03-19 00:00:00,EOS/USDT,3.707,3.734,3.674,3.708,36876.09,9932.58
1552867200,2019-03-18 00:00:00,EOS/USDT,3.763,3.79,3.68,3.707,64843.36,17423.0
1552780800,2019-03-17 00:00:00,EOS/USDT,3.811,3.811,3.721,3.763,10132.83,2705.07
1552694400,2019-03-16 00:00:00,EOS/USDT,3.695,3.836,3.675,3.811,118303.99,31246.49
1552608000,2019-03-15 00:00:00,EOS/USDT,3.581,3.713,3.578,3.695,117651.84,32054.52
1552521600,2019-03-14 00:00:00,EOS/USDT,3.584,3.638,3.489,3.581,53294.29,14947.0
1552435200,2019-03-13 00:00:00,EOS/USDT,3.626,3.649,3.489,3.584,99652.53,27950.14
1552348800,2019-03-12 00:00:00,EOS/USDT,3.583,3.691,3.398,3.626,232619.68,65074.63
1552262400,2019-03-11 00:00:00,EOS/USDT,3.714,3.735,3.5,3.583,68361.02,19073.58
1552176000,2019-03-10 00:00:00,EOS/USDT,3.743,3.758,3.665,3.714,17049.91,4611.91
1552089600,2019-03-09 00:00:00,EOS/USDT,3.62,3.812,3.56,3.743,56506.37,15159.95
1552003200,2019-03-08 00:00:00,EOS/USDT,3.726,3.78,3.497,3.62,128124.72,34835.69
1551916800,2019-03-07 00:00:00,EOS/USDT,3.77,3.894,3.702,3.726,114173.12,30049.2
1551830400,2019-03-06 00:00:00,EOS/USDT,3.728,3.875,3.587,3.77,198524.27,53189.56
1551744000,2019-03-05 00:00:00,EOS/USDT,3.22,3.789,3.22,3.728,251188.62,69535.59
1551657600,2019-03-04 00:00:00,EOS/USDT,3.524,3.537,3.123,3.22,139047.05,42231.69
1551571200,2019-03-03 00:00:00,EOS/USDT,3.48,3.59,3.48,3.524,8050.1,2288.0
1551484800,2019-03-02 00:00:00,EOS/USDT,3.484,3.529,3.415,3.48,69560.98,20078.3
1551398400,2019-03-01 00:00:00,EOS/USDT,3.516,3.662,3.408,3.484,53276.94,15062.94
1551312000,2019-02-28 00:00:00,EOS/USDT,3.49,3.632,3.453,3.516,90999.68,25728.31
1551225600,2019-02-27 00:00:00,EOS/USDT,3.436,3.531,3.332,3.49,47091.22,13719.63
1551139200,2019-02-26 00:00:00,EOS/USDT,3.574,3.574,3.301,3.436,113383.77,33064.35
1551052800,2019-02-25 00:00:00,EOS/USDT,3.528,3.706,3.275,3.574,240747.11,68529.41
1550966400,2019-02-24 00:00:00,EOS/USDT,4.222,4.45,3.4,3.528,493844.21,128028.16
1550880000,2019-02-23 00:00:00,EOS/USDT,3.841,4.28,3.8,4.222,113214.32,28087.86
1550793600,2019-02-22 00:00:00,EOS/USDT,3.788,3.9,3.739,3.841,34141.96,8886.18
1550707200,2019-02-21 00:00:00,EOS/USDT,3.917,3.917,3.679,3.788,43155.18,11542.18
1550620800,2019-02-20 00:00:00,EOS/USDT,3.538,3.931,3.44,3.917,252737.49,67767.05
1550534400,2019-02-19 00:00:00,EOS/USDT,3.476,3.789,3.466,3.538,323172.76,89455.39
1550448000,2019-02-18 00:00:00,EOS/USDT,2.885,3.489,2.88,3.476,267881.0,83608.58
1550361600,2019-02-17 00:00:00,EOS/USDT,2.783,2.911,2.781,2.885,20697.46,7265.04
1550275200,2019-02-16 00:00:00,EOS/USDT,2.793,2.86,2.783,2.783,37147.93,13158.81
1550188800,2019-02-15 00:00:00,EOS/USDT,2.75,2.854,2.749,2.793,21962.97,7936.43
1550102400,2019-02-14 00:00:00,EOS/USDT,2.862,2.909,2.717,2.75,28292.17,10235.06
1550016000,2019-02-13 00:00:00,EOS/USDT,2.952,2.991,2.81,2.862,84370.79,28871.43
1549929600,2019-02-12 00:00:00,EOS/USDT,2.761,3.001,2.717,2.952,191660.79,67526.37
1549843200,2019-02-11 00:00:00,EOS/USDT,2.821,2.84,2.712,2.761,40464.02,14576.2
1549756800,2019-02-10 00:00:00,EOS/USDT,2.763,2.871,2.654,2.821,88935.36,32355.41
1549670400,2019-02-09 00:00:00,EOS/USDT,2.697,2.838,2.674,2.763,41285.07,14968.33
1549584000,2019-02-08 00:00:00,EOS/USDT,2.331,2.785,2.331,2.697,108554.93,41436.4
1549497600,2019-02-07 00:00:00,EOS/USDT,2.328,2.38,2.324,2.331,4899.33,2086.9
1549411200,2019-02-06 00:00:00,EOS/USDT,2.396,2.396,2.298,2.328,83294.5,35591.68
1549324800,2019-02-05 00:00:00,EOS/USDT,2.412,2.412,2.352,2.396,30480.91,12847.06
1549238400,2019-02-04 00:00:00,EOS/USDT,2.375,2.422,2.367,2.412,40158.37,16658.18
1549152000,2019-02-03 00:00:00,EOS/USDT,2.433,2.484,2.342,2.375,99680.62,41193.24
1549065600,2019-02-02 00:00:00,EOS/USDT,2.336,2.451,2.314,2.433,16205.84,6805.69
1548979200,2019-02-01 00:00:00,EOS/USDT,2.311,2.353,2.279,2.336,7935.72,3425.08
1548892800,2019-01-31 00:00:00,EOS/USDT,2.335,2.368,2.282,2.311,18966.02,8221.79
1548806400,2019-01-30 00:00:00,EOS/USDT,2.245,2.337,2.227,2.335,10615.59,4640.03
1548720000,2019-01-29 00:00:00,EOS/USDT,2.226,2.294,2.18,2.245,18266.02,8113.8
1548633600,2019-01-28 00:00:00,EOS/USDT,2.355,2.361,2.152,2.226,63122.93,28201.47
1548547200,2019-01-27 00:00:00,EOS/USDT,2.404,2.439,2.322,2.355,42669.89,17993.06
1548460800,2019-01-26 00:00:00,EOS/USDT,2.44,2.47,2.404,2.404,20998.66,8595.85
1548374400,2019-01-25 00:00:00,EOS/USDT,2.44,2.452,2.4,2.44,76840.33,31538.76
1548288000,2019-01-24 00:00:00,EOS/USDT,2.411,2.445,2.393,2.44,28831.68,11943.32
1548201600,2019-01-23 00:00:00,EOS/USDT,2.453,2.459,2.384,2.411,32081.54,13248.01
1548115200,2019-01-22 00:00:00,EOS/USDT,2.312,2.492,2.275,2.453,24097.73,10166.75
1548028800,2019-01-21 00:00:00,EOS/USDT,2.327,2.4,2.283,2.312,96704.34,41627.16
1547942400,2019-01-20 00:00:00,EOS/USDT,2.46,2.48,2.272,2.327,80564.64,33870.31
1547856000,2019-01-19 00:00:00,EOS/USDT,2.435,2.491,2.42,2.46,41122.46,16692.13
1547769600,2019-01-18 00:00:00,EOS/USDT,2.454,2.479,2.385,2.435,86590.11,35668.14
1547683200,2019-01-17 00:00:00,EOS/USDT,2.425,2.497,2.358,2.454,63924.94,26434.42
1547596800,2019-01-16 00:00:00,EOS/USDT,2.356,2.434,2.34,2.425,55950.76,23388.76
1547510400,2019-01-15 00:00:00,EOS/USDT,2.42,2.444,2.307,2.356,171058.97,72402.35
1547424000,2019-01-14 00:00:00,EOS/USDT,2.217,2.458,2.215,2.42,70698.82,29950.76
1547337600,2019-01-13 00:00:00,EOS/USDT,2.383,2.392,2.171,2.217,88301.83,38614.8
1547251200,2019-01-12 00:00:00,EOS/USDT,2.36,2.443,2.333,2.383,70941.57,29852.31
1547164800,2019-01-11 00:00:00,EOS/USDT,2.384,2.404,2.29,2.36,141747.49,60471.24
1547078400,2019-01-10 00:00:00,EOS/USDT,2.852,2.931,2.212,2.384,401058.71,158747.28
1546992000,2019-01-09 00:00:00,EOS/USDT,2.753,2.925,2.732,2.852,96345.39,34201.43
1546905600,2019-01-08 00:00:00,EOS/USDT,2.723,2.822,2.68,2.753,149652.06,54451.28
1546819200,2019-01-07 00:00:00,EOS/USDT,2.802,2.832,2.689,2.723,91107.72,33169.08
1546732800,2019-01-06 00:00:00,EOS/USDT,2.655,2.88,2.6,2.802,115446.07,41666.6
1546646400,2019-01-05 00:00:00,EOS/USDT,2.667,2.74,2.635,2.655,197009.44,72898.99
1546560000,2019-01-04 00:00:00,EOS/USDT,2.63,2.72,2.56,2.667,112308.49,42571.0
1546473600,2019-01-03 00:00:00,EOS/USDT,2.82,2.82,2.574,2.63,190369.27,70154.08
1546387200,2019-01-02 00:00:00,EOS/USDT,2.613,2.858,2.596,2.82,186758.26,67766.45
1546300800,2019-01-01 00:00:00,EOS/USDT,2.517,2.627,2.493,2.613,154152.45,60265.45
1546214400,2018-12-31 00:00:00,EOS/USDT,2.616,2.616,2.416,2.517,175851.43,68598.88
1546128000,2018-12-30 00:00:00,EOS/USDT,2.534,2.67,2.461,2.616,157901.6,60949.96
1546041600,2018-12-29 00:00:00,EOS/USDT,2.57,2.75,2.492,2.534,232834.01,88871.84
1545955200,2018-12-28 00:00:00,EOS/USDT,2.269,2.65,2.212,2.57,247036.74,99819.5
1545868800,2018-12-27 00:00:00,EOS/USDT,2.542,2.542,2.239,2.269,370309.99,154274.85
1545782400,2018-12-26 00:00:00,EOS/USDT,2.47,2.641,2.441,2.542,175116.44,69193.03
1545696000,2018-12-25 00:00:00,EOS/USDT,2.749,2.749,2.358,2.47,487359.47,194172.44
1545609600,2018-12-24 00:00:00,EOS/USDT,2.771,3.062,2.72,2.749,508778.0,175970.39
1545523200,2018-12-23 00:00:00,EOS/USDT,2.564,2.927,2.551,2.771,290598.48,106312.21
1545436800,2018-12-22 00:00:00,EOS/USDT,2.574,2.608,2.442,2.564,265340.54,104770.77
1545350400,2018-12-21 00:00:00,EOS/USDT,2.698,2.8,2.485,2.574,327527.61,125189.05
1545264000,2018-12-20 00:00:00,EOS/USDT,2.456,2.744,2.4,2.698,219807.2,84358.62
1545177600,2018-12-19 00:00:00,EOS/USDT,2.602,2.799,2.41,2.456,253266.49,97779.44
1545091200,2018-12-18 00:00:00,EOS/USDT,2.38,2.72,2.315,2.602,369450.45,147338.67
1545004800,2018-12-17 00:00:00,EOS/USDT,1.897,2.495,1.897,2.38,724335.58,321792.07
1544918400,2018-12-16 00:00:00,EOS/USDT,1.902,1.97,1.877,1.897,134763.04,69974.87
1544832000,2018-12-15 00:00:00,EOS/USDT,1.813,1.929,1.788,1.902,59838.4,32178.61
1544745600,2018-12-14 00:00:00,EOS/USDT,1.85,1.888,1.757,1.813,62403.27,34418.94
1544659200,2018-12-13 00:00:00,EOS/USDT,1.945,1.975,1.812,1.85,51077.53,26987.61
1544572800,2018-12-12 00:00:00,EOS/USDT,1.814,2.025,1.809,1.945,251169.18,129209.81
1544486400,2018-12-11 00:00:00,EOS/USDT,1.937,1.937,1.75,1.814,96007.17,51968.11
1544400000,2018-12-10 00:00:00,EOS/USDT,2.014,2.08,1.843,1.937,271645.59,139030.87
1544313600,2018-12-09 00:00:00,EOS/USDT,1.82,2.104,1.729,2.014,328557.21,168612.71
1544227200,2018-12-08 00:00:00,EOS/USDT,1.714,1.941,1.625,1.82,287990.19,161277.48
1544140800,2018-12-07 00:00:00,EOS/USDT,1.819,1.86,1.535,1.714,229112.79,136382.42
1544054400,2018-12-06 00:00:00,EOS/USDT,2.204,2.25,1.819,1.819,205769.13,98754.31
1543968000,2018-12-05 00:00:00,EOS/USDT,2.432,2.443,2.171,2.204,142947.75,62409.08
1543881600,2018-12-04 00:00:00,EOS/USDT,2.575,2.639,2.311,2.432,59524.57,23858.15
1543795200,2018-12-03 00:00:00,EOS/USDT,2.857,2.885,2.527,2.575,82312.92,30252.97
1543708800,2018-12-02 00:00:00,EOS/USDT,2.921,3.016,2.82,2.857,23143.43,7972.88
1543622400,2018-12-01 00:00:00,EOS/USDT,2.866,3.024,2.846,2.921,43565.38,14622.79
1543536000,2018-11-30 00:00:00,EOS/USDT,2.998,3.076,2.806,2.866,166075.05,56402.24
1543449600,2018-11-29 00:00:00,EOS/USDT,3.224,3.284,2.9,2.998,220207.76,72042.22
1543363200,2018-11-28 00:00:00,EOS/USDT,3.078,3.37,3.057,3.224,204967.32,63727.93
1543276800,2018-11-27 00:00:00,EOS/USDT,3.235,3.248,2.87,3.078,252845.86,83159.13
1543190400,2018-11-26 00:00:00,EOS/USDT,3.432,3.5,3.129,3.235,353045.98,108821.04
1543104000,2018-11-25 00:00:00,EOS/USDT,3.314,3.499,3.075,3.432,651062.13,201198.41
1543017600,2018-11-24 00:00:00,EOS/USDT,3.7,3.767,3.21,3.314,271708.41,80994.37
1542931200,2018-11-23 00:00:00,EOS/USDT,3.532,3.723,3.405,3.7,272731.51,76571.08
1542844800,2018-11-22 00:00:00,EOS/USDT,3.897,3.904,3.506,3.532,86103.13,23173.4
1542758400,2018-11-21 00:00:00,EOS/USDT,3.836,3.956,3.62,3.897,161252.29,42566.92
1542672000,2018-11-20 00:00:00,EOS/USDT,4.131,4.24,3.468,3.836,629084.47,164797.45
1542585600,2018-11-19 00:00:00,EOS/USDT,4.632,4.641,4.025,4.131,134879.2,32456.72
1542499200,2018-11-18 00:00:00,EOS/USDT,4.65,4.723,4.557,4.632,52339.4,11321.75
1542412800,2018-11-17 00:00:00,EOS/USDT,4.61,4.65,4.539,4.65,12998.53,2837.65
1542326400,2018-11-16 00:00:00,EOS/USDT,4.782,4.801,4.511,4.61,105292.49,22784.71
1542240000,2018-11-15 00:00:00,EOS/USDT,4.769,4.822,4.293,4.782,268077.51,58576.32
1542153600,2018-11-14 00:00:00,EOS/USDT,5.28,5.326,4.5,4.769,445547.49,92249.76
1542067200,2018-11-13 00:00:00,EOS/USDT,5.489,5.489,5.15,5.28,140022.53,26216.51
1541980800,2018-11-12 00:00:00,EOS/USDT,5.52,5.52,5.402,5.489,20436.11,3730.3
1541894400,2018-11-11 00:00:00,EOS/USDT,5.434,5.52,5.274,5.52,102796.75,19176.01
1541808000,2018-11-10 00:00:00,EOS/USDT,5.401,5.467,5.401,5.434,10784.01,1982.51
1541721600,2018-11-09 00:00:00,EOS/USDT,5.53,5.591,5.36,5.401,38319.51,6965.43
1541635200,2018-11-08 00:00:00,EOS/USDT,5.722,5.722,5.512,5.53,72777.75,12939.8
1541548800,2018-11-07 00:00:00,EOS/USDT,5.756,5.829,5.631,5.722,79535.06,13857.44
1541462400,2018-11-06 00:00:00,EOS/USDT,5.491,5.756,5.491,5.756,92009.79,16313.91
1541376000,2018-11-05 00:00:00,EOS/USDT,5.548,5.56,5.428,5.491,23665.69,4298.83
1541289600,2018-11-04 00:00:00,EOS/USDT,5.32,5.6,5.31,5.548,121947.51,22186.18
1541203200,2018-11-03 00:00:00,EOS/USDT,5.406,5.406,5.295,5.32,4149.26,774.4
1541116800,2018-11-02 00:00:00,EOS/USDT,5.288,5.415,5.288,5.406,16637.88,3113.62
1541030400,2018-11-01 00:00:00,EOS/USDT,5.275,5.314,5.205,5.288,3101.41,589.74
1540944000,2018-10-31 00:00:00,EOS/USDT,5.14,5.309,5.081,5.275,35933.31,6895.27
1540857600,2018-10-30 00:00:00,EOS/USDT,5.126,5.193,5.126,5.14,8215.97,1587.28
1540771200,2018-10-29 00:00:00,EOS/USDT,5.446,5.45,5.051,5.126,95712.7,18264.99
1540684800,2018-10-28 00:00:00,EOS/USDT,5.436,5.45,5.415,5.446,8121.83,1490.88
1540598400,2018-10-27 00:00:00,EOS/USDT,5.469,5.469,5.409,5.436,8489.9,1563.28
1540512000,2018-10-26 00:00:00,EOS/USDT,5.475,5.505,5.395,5.469,12096.04,2222.17
1540425600,2018-10-25 00:00:00,EOS/USDT,5.468,5.476,5.412,5.475,20702.09,3817.48
1540339200,2018-10-24 00:00:00,EOS/USDT,5.48,5.511,5.441,5.468,23370.58,4248.4
1540252800,2018-10-23 00:00:00,EOS/USDT,5.485,5.508,5.41,5.48,33453.61,6113.57
1540166400,2018-10-22 00:00:00,EOS/USDT,5.523,5.533,5.431,5.485,12938.21,2362.78
1540080000,2018-10-21 00:00:00,EOS/USDT,5.45,5.65,5.45,5.523,45237.62,8130.5
1539993600,2018-10-20 00:00:00,EOS/USDT,5.4,5.518,5.389,5.45,33250.98,6087.63
1539907200,2018-10-19 00:00:00,EOS/USDT,5.466,5.475,5.354,5.4,65211.97,12019.26
1539820800,2018-10-18 00:00:00,EOS/USDT,5.584,5.621,5.417,5.466,77903.27,14094.62
1539734400,2018-10-17 00:00:00,EOS/USDT,5.59,5.644,5.516,5.584,94373.78,16959.14
1539648000,2018-10-16 00:00:00,EOS/USDT,5.6,5.679,5.5,5.59,99126.85,17625.48
1539561600,2018-10-15 00:00:00,EOS/USDT,5.2,6.05,5.179,5.6,384098.83,67405.3
1539475200,2018-10-14 00:00:00,EOS/USDT,5.305,5.35,5.155,5.2,204885.63,39394.89
1539388800,2018-10-13 00:00:00,EOS/USDT,5.242,5.334,5.232,5.305,37969.33,7209.5
1539302400,2018-10-12 00:00:00,EOS/USDT,5.047,5.301,5.037,5.242,90929.57,17548.34
1539216000,2018-10-11 00:00:00,EOS/USDT,5.938,5.938,5.023,5.047,566805.84,106011.79
1539129600,2018-10-10 00:00:00,EOS/USDT,5.921,5.961,5.813,5.938,47721.14,8112.25
1539043200,2018-10-09 00:00:00,EOS/USDT,5.912,5.991,5.8,5.921,213618.29,36024.12
1538956800,2018-10-08 00:00:00,EOS/USDT,5.772,6.034,5.721,5.912,204892.23,34734.17
1538870400,2018-10-07 00:00:00,EOS/USDT,5.713,5.783,5.634,5.772,93539.08,16430.09
1538784000,2018-10-06 00:00:00,EOS/USDT,5.788,5.836,5.691,5.713,76517.1,13319.52
1538697600,2018-10-05 00:00:00,EOS/USDT,5.765,5.9,5.665,5.788,91032.93,15762.75
1538611200,2018-10-04 00:00:00,EOS/USDT,5.65,5.89,5.634,5.765,195777.59,34052.84
1538524800,2018-10-03 00:00:00,EOS/USDT,5.62,5.679,5.44,5.65,122289.14,22082.72
1538438400,2018-10-02 00:00:00,EOS/USDT,5.769,5.769,5.548,5.62,89725.94,15894.33
1538352000,2018-10-01 00:00:00,EOS/USDT,5.679,5.832,5.5,5.769,140354.67,24684.75
1538265600,2018-09-30 00:00:00,EOS/USDT,5.736,5.902,5.36,5.679,308707.45,55048.29
1538179200,2018-09-29 00:00:00,EOS/USDT,5.768,5.82,5.471,5.736,229052.62,40646.1
1538092800,2018-09-28 00:00:00,EOS/USDT,5.848,6.029,5.67,5.768,508690.21,87464.9
1538006400,2018-09-27 00:00:00,EOS/USDT,5.56,5.98,5.352,5.848,458032.8,81352.62
1537920000,2018-09-26 00:00:00,EOS/USDT,5.431,5.776,5.237,5.56,471304.0,86471.6
1537833600,2018-09-25 00:00:00,EOS/USDT,5.698,5.698,5.013,5.431,525717.83,99092.16
1537747200,2018-09-24 00:00:00,EOS/USDT,6.084,6.084,5.595,5.698,270564.19,47030.38
1537660800,2018-09-23 00:00:00,EOS/USDT,5.927,6.14,5.825,6.084,454996.47,75399.22
1537574400,2018-09-22 00:00:00,EOS/USDT,6.155,6.298,5.778,5.927,448972.55,75103.89
1537488000,2018-09-21 00:00:00,EOS/USDT,5.768,6.2,5.626,6.155,904525.39,154545.55
1537401600,2018-09-20 00:00:00,EOS/USDT,5.189,5.844,5.185,5.768,427550.34,79217.33
1537315200,2018-09-19 00:00:00,EOS/USDT,5.05,5.302,4.915,5.189,395816.05,77174.95
1537228800,2018-09-18 00:00:00,EOS/USDT,4.855,5.291,4.773,5.05,493751.62,98265.39
1537142400,2018-09-17 00:00:00,EOS/USDT,5.419,5.474,4.651,4.855,550767.07,110690.66
